"method","distribution","seed","N","n1","n2","delta","sd","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"BM","Logistic",29469,10000,10,100,2,3,0,0.0929,0.0854220716581941,0.100377928341806,0.2037,0.195806130476781,0.211593869523219,0.2982,0.290674655194086,0.305725344805914,2982,2037,929
"BM","Logistic",4390842,10000,10,100,2.5,3,0,0.1341,0.125322029490882,0.142877970509118,0.281,0.272190045275939,0.289809954724061,0.391,0.382972821373764,0.399027178626236,3910,2810,1341
"BM","Logistic",19263347,10000,10,100,1,1,0,0.1934,0.183225731315532,0.203574268684468,0.3725,0.363023977680482,0.381976022319518,0.4903,0.482076547926158,0.498523452073842,4903,3725,1934
"BM","Logistic",3378400,10000,10,100,1,3,0,0.0307,0.0262563059209959,0.0351436940790041,0.0933,0.0875992932492892,0.0990007067507108,0.1529,0.14697979172174,0.15882020827826,1529,933,307
"BM","Logistic",78465882,10000,10,100,5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9779,9779,9770
"BM","Logistic",83496612,10000,10,100,5,3,0,0.53,0.517143204903243,0.542856795096757,0.7551,0.746671453268896,0.763528546731104,0.8468,0.840875036086152,0.852724963913848,8468,7551,5300
"BM","Logistic",4197661,10000,10,100,0.5,5,0,0.0185,0.0150288220779683,0.0219711779220317,0.0624,0.0576591396183393,0.0671408603816607,0.1089,0.103775599510579,0.114024400489421,1089,624,185
"BM","Logistic",287181,10000,10,100,1,5,0,0.0194,0.0158470207748336,0.0229529792251664,0.0666,0.0617131716553167,0.0714868283446833,0.1173,0.112006761390436,0.122593238609564,1173,666,194
"BM","Logistic",149060236,10000,10,100,1.5,5,0,0.0298,0.0254198939478483,0.0341801060521517,0.0844,0.0789514594594148,0.0898485405405852,0.1498,0.143929401770186,0.155670598229814,1498,844,298
"BM","Logistic",17350,10000,10,100,2,5,0,0.0394,0.0343885285477353,0.0444114714522647,0.1025,0.0965552275905633,0.108444772409437,0.1687,0.162539693312279,0.174860306687721,1687,1025,394
"BM","Logistic",5580232,10000,10,100,2.5,5,0,0.0562,0.0502672779363048,0.0621327220636952,0.1444,0.137510700649384,0.151289299350616,0.2193,0.212493445789184,0.226106554210816,2193,1444,562
"BM","Logistic",6558262,10000,10,100,5,5,0,0.1926,0.182441762261759,0.202758237738241,0.3788,0.369292271315945,0.388307728684055,0.5035,0.495275201514969,0.511724798485031,5035,3788,1926
"BM","Logistic",391833,10000,10,100,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9966,9884,9452
"BM","Logistic",4999079,10000,10,100,3,3,0,0.1977,0.187440703309364,0.207959296690636,0.3777,0.368197684099463,0.387202315900537,0.5032,0.494975168449725,0.511424831550275,5032,3777,1977
"BM","Logistic",16028110,10000,10,100,3,5,0,0.075,0.0682150389831628,0.0817849610168372,0.1835,0.175913312419771,0.191086687580229,0.2741,0.266762319151328,0.281437680848672,2741,1835,750
"BM","Logistic",200578,10000,10,100,0.5,2,0,0.0261,0.0219930133110632,0.0302069866889368,0.0795,0.0741978558337216,0.0848021441662784,0.1352,0.129575135194656,0.140824864805344,1352,795,261
"BM","Logistic",2243681,10000,10,100,1,2,0,0.0535,0.0477032701792821,0.0592967298207179,0.1368,0.130064732703033,0.143535267296968,0.2153,0.208538551515335,0.222061448484665,2153,1368,535
"BM","Logistic",168474073,10000,10,100,1.5,2,0,0.1061,0.0981668070132195,0.114033192986781,0.2417,0.233308976747881,0.250091023252119,0.3481,0.340263747805872,0.355936252194128,3481,2417,1061
"BM","Logistic",255726,10000,10,100,2,2,0,0.197,0.186754415384098,0.207245584615902,0.3801,0.370585941349855,0.389614058650145,0.5005,0.492275004112501,0.508724995887499,5005,3801,1970
"BM","Logistic",4508103,10000,10,100,2.5,2,0,0.3146,0.302638179863299,0.326561820136701,0.5378,0.528028045393802,0.547571954606198,0.6583,0.650498101082507,0.666101898917493,6583,5378,3146
"BM","Logistic",649451,10000,10,100,3,2,0,0.4467,0.433893390416198,0.459506609583802,0.6706,0.661388090911087,0.679811909088913,0.7792,0.772376771604702,0.786023228395298,7792,6706,4467
"BM","Logistic",174369,10000,10,100,5,2,0,0.8628,0.853937056462438,0.871662943537562,0.9611,0.957310209867763,0.964889790132237,0.9823,0.980130924807026,0.984469075192974,9823,9611,8628
