"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"Bayes_TTest_VarUnequal","ghEqual",453340,1000,100,100,0,1,1,-3,0,1,0.999,0.996425288322161,1.00157471167784,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",14573940,1000,100,100,0.5,3,1,1,0,0,0.067,0.0466331398213667,0.0873668601786333,0.194,0.169491064029624,0.218508935970376,0.292,0.268347668520841,0.315652331479159
"Bayes_TTest_VarUnequal","ghEqual",2287119,1000,100,100,0.5,3,3,3,0,0,0.07,0.0492156545063358,0.0907843454936642,0.195,0.170443225781874,0.219556774218126,0.287,0.26346839143248,0.31053160856752
"Bayes_TTest_VarUnequal","ghEqual",209760186,1000,100,100,0.5,3,1,3,0,0,0.466,0.425364140922776,0.506635859077224,0.704,0.675706396934996,0.732293603065004,0.799,0.778153299806084,0.819846700193916
"Bayes_TTest_VarUnequal","ghEqual",231067,1000,100,100,0.5,3,-1,1,0,0,1,1,1,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",104936313,1000,100,100,0.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",85784868,1000,100,100,0.5,3,-1,3,0,0,1,1,1,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",337277,1000,100,100,0.5,3,1,-3,0,0,0.988,0.979130176988462,0.996869823011537,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",1480448,1000,100,100,1,3,1,1,0,0,0.348,0.309197538334585,0.386802461665415,0.583,0.552439646310947,0.613560353689053,0.707,0.68332394068315,0.73067605931685
"Bayes_TTest_VarUnequal","ghEqual",2090824,1000,100,100,1,3,3,3,0,0,0.328,0.289755638287246,0.366244361712754,0.567,0.536289170353115,0.597710829646885,0.675,0.65063538971428,0.69936461028572
"Bayes_TTest_VarUnequal","ghEqual",18370,1000,100,100,1,3,1,3,0,0,0.832,0.801544750433201,0.862455249566799,0.945,0.930869636947339,0.959130363052661,0.972,0.963418206690907,0.980581793309093
"Bayes_TTest_VarUnequal","ghEqual",171063,1000,100,100,1,3,-1,1,0,0,1,1,1,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",7594838,1000,100,100,1,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",30795,1000,100,100,1,3,-1,3,0,0,1,1,1,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",332971,1000,100,100,1,3,1,-3,0,0,0.846,0.816597016471385,0.875402983528615,0.958,0.945567356773397,0.970432643226603,0.983,0.976275389693447,0.989724610306553
"Bayes_TTest_VarUnequal","ghEqual",5636612,1000,100,100,1.5,3,1,1,0,0,0.735,0.699048876646202,0.770951123353798,0.899,0.880323452181948,0.917676547818053,0.939,0.92655016441976,0.95144983558024
"Bayes_TTest_VarUnequal","ghEqual",88703864,1000,100,100,1.5,3,3,3,0,0,0.701,0.663705871590504,0.738294128409496,0.881,0.860931380157071,0.901068619842929,0.936,0.923268082563887,0.948731917436113
"Bayes_TTest_VarUnequal","ghEqual",125809438,1000,100,100,1.5,3,1,3,0,0,0.98,0.968595561846369,0.991404438153631,0.995,0.990628277227454,0.999371722772546,0.996,0.992716586593193,0.999283413406807
"Bayes_TTest_VarUnequal","ghEqual",109313405,1000,100,100,1.5,3,-1,1,0,0,1,1,1,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",137905,1000,100,100,1.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",9729585,1000,100,100,1.5,3,-1,3,0,0,1,1,1,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",26574,1000,100,100,1.5,3,1,-3,0,0,0.368,0.328714859819825,0.407285140180175,0.643,0.613304156492869,0.672695843507131,0.776,0.754311936702416,0.797688063297584
"Bayes_TTest_VarUnequal","ghEqual",144115,1000,100,100,2,3,1,1,0,0,0.947,0.92875017169352,0.96524982830648,0.982,0.973759604281347,0.990240395718653,0.993,0.988662998757782,0.997337001242218
"Bayes_TTest_VarUnequal","ghEqual",163359335,1000,100,100,2,3,3,3,0,0,0.938,0.918355403056922,0.957644596943078,0.981,0.972538109998351,0.989461890001649,0.993,0.988662998757782,0.997337001242218
"Bayes_TTest_VarUnequal","ghEqual",17702,1000,100,100,2,3,1,3,0,0,0.999,0.996425288322161,1.00157471167784,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",61057,1000,100,100,2,3,-1,1,0,0,1,1,1,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",871343,1000,100,100,2,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",39041457,1000,100,100,2,3,-1,3,0,0,1,1,1,1,1,1,1,1,1
