"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"TTest_VarUnequal","ghEqual",13833990,1000,100,100,2,3,-1,1,0,0,1,1,1,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",199991,1000,100,100,2,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",1439787,1000,100,100,2,3,-1,3,0,0,1,1,1,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",106157936,1000,100,100,2,3,1,-3,0,0,0.096,0.0720025171239982,0.119997482876002,0.267,0.239580237462735,0.294419762537265,0.403,0.377484411416254,0.428515588583746
"TTest_VarUnequal","ghEqual",1560538,1000,100,100,2.5,3,1,1,0,0,0.999,0.996425288322161,1.00157471167784,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",1017980,1000,100,100,2.5,3,3,3,0,0,0.998,0.994360630700794,1.00163936929921,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",27931564,1000,100,100,2.5,3,1,3,0,0,1,1,1,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",14071769,1000,100,100,2.5,3,-1,1,0,0,1,1,1,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",63931710,1000,100,100,2.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",1335534,1000,100,100,2.5,3,-1,3,0,0,1,1,1,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",1557617,1000,100,100,2.5,3,1,-3,0,0,0.014,0.00442919794876103,0.023570802051239,0.053,0.0391142610711565,0.0668857389288435,0.112,0.0955948050179219,0.128405194982078
"TTest_VarUnequal","ghEqual",64000,1000,10,100,0,1,1,1,0,1,0.032,0.017662992035435,0.046337007964565,0.072,0.0559787533069364,0.0880212466930635,0.121,0.104035032774125,0.137964967225875
"TTest_VarUnequal","ghEqual",7967280,1000,10,100,0,1,3,3,0,1,0.047,0.0297598421464303,0.0642401578535697,0.095,0.0768263498437986,0.113173650156201,0.127,0.10967892330786,0.14432107669214
"TTest_VarUnequal","ghEqual",60008606,1000,10,100,0,1,1,3,0,1,0.075,0.0535440693513425,0.0964559306486575,0.159,0.13633516136391,0.18166483863609,0.231,0.20907522919219,0.25292477080781
"TTest_VarUnequal","ghEqual",90920799,1000,10,100,0,1,-1,1,0,1,0.08,0.0579003820485512,0.102099617951449,0.351,0.321417697209311,0.380582302790689,0.536,0.510057771074944,0.561942228925056
"TTest_VarUnequal","ghEqual",20667108,1000,10,100,0,1,-3,3,0,1,0.518,0.477296265422249,0.558703734577751,0.919,0.902089504371545,0.935910495628455,0.99,0.98482412833428,0.99517587166572
"TTest_VarUnequal","ghEqual",31678,1000,10,100,0,1,-1,3,0,1,0.247,0.211868893925525,0.282131106074475,0.673,0.643923811226366,0.702076188773634,0.858,0.839842597600428,0.876157402399572
"TTest_VarUnequal","ghEqual",3137909,1000,10,100,0,1,1,-3,0,1,0.238,0.203309399079059,0.272690600920941,0.656,0.626556650625311,0.685443349374689,0.833,0.81359799382087,0.85240200617913
"TTest_VarUnequal","ghEqual",656364,1000,10,100,0.5,3,1,1,0,0,0.061,0.0415040872615822,0.0804959127384178,0.138,0.116622877424686,0.159377122575314,0.194,0.17343000016772,0.21456999983228
"TTest_VarUnequal","ghEqual",2477503,1000,10,100,0.5,3,3,3,0,0,0.086,0.0631614681578697,0.10883853184213,0.141,0.119429400787183,0.162570599212817,0.195,0.174389850209787,0.215610149790213
"TTest_VarUnequal","ghEqual",10051809,1000,10,100,0.5,3,1,3,0,0,0.182,0.150568999574051,0.213431000425949,0.298,0.269651325364314,0.326348674635686,0.381,0.355737651930689,0.406262348069311
"TTest_VarUnequal","ghEqual",263747462,1000,10,100,0.5,3,-1,1,0,0,0.203,0.170234029316744,0.235765970683256,0.622,0.591946354204523,0.652053645795477,0.821,0.801058216529733,0.840941783470267
"TTest_VarUnequal","ghEqual",31023355,1000,10,100,0.5,3,-3,3,0,0,0.756,0.721013405652107,0.790986594347893,0.99,0.98383300397276,0.99616699602724,0.998,0.995675946235562,1.00032405376444
"TTest_VarUnequal","ghEqual",285060,1000,10,100,0.5,3,-1,3,0,0,0.501,0.460269945197385,0.541730054802615,0.895,0.875999622109021,0.914000377890979,0.968,0.95884457371828,0.977155426281719
"TTest_VarUnequal","ghEqual",60355,1000,10,100,0.5,3,1,-3,0,0,0.101,0.0764536800105596,0.12554631998944,0.419,0.388419037582182,0.449580962417818,0.642,0.617061235758362,0.666938764241638
"TTest_VarUnequal","ghEqual",34591,1000,10,100,1,3,1,1,0,0,0.135,0.107163104655871,0.162836895344129,0.235,0.208720280823418,0.261279719176582,0.318,0.293774561347625,0.342225438652375
"TTest_VarUnequal","ghEqual",27207204,1000,10,100,1,3,3,3,0,0,0.132,0.104426449793761,0.159573550206239,0.22,0.194324748102501,0.245675251897499,0.294,0.270300350781077,0.317699649218923
