"method","distribution","seed","N","n1","n2","delta","scale","lambda3","lambda4","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"AD","GLDLS",42070,10000,100,100,0,2,-0.02,-0.02,1,0.0101,0.00752425890101043,0.0126757410989896,0.0514,0.0470720803327234,0.0557279196672767,0.1007,0.0957496838681984,0.105650316131802,1007,514,101
"AD","GLDLS",28355,10000,100,100,0,2,-0.05,-0.05,1,0.0097,0.00717526898390819,0.0122247310160918,0.0511,0.0467840466213825,0.0554159533786175,0.1013,0.0963366146349719,0.106263385365028,1013,511,97
"AD","GLDLS",2633054,10000,100,100,0,2,-0.1,-0.1,1,0.0113,0.00857718993386318,0.0140228100661368,0.0517,0.0473601550053487,0.0560398449946513,0.0995,0.0945759857484594,0.104424014251541,995,517,113
"AD","GLDLS",616732,10000,100,100,0,2,-0.2,-0.2,1,0.0094,0.00691424141894994,0.0118857585810501,0.0521,0.0477443177050662,0.0564556822949338,0.1018,0.09682576479769,0.10677423520231,1018,521,94
"AD","GLDLS",15732657,10000,100,100,0.5,2,-0.002,-0.002,0,0.9212,0.914259577131943,0.928140422868058,0.9787,0.975870102749286,0.981529897250714,0.9907,0.989121013350349,0.992278986649651,9907,9787,9212
"AD","GLDLS",1291376,10000,100,100,0.5,2,-0.002,-0.02,0,0.9179,0.910828441765128,0.924971558234872,0.9786,0.975763612493611,0.981436387506389,0.9899,0.988255165330808,0.991544834669192,9899,9786,9179
"AD","GLDLS",180815,10000,100,100,0.5,2,-0.002,-0.05,0,0.9058,0.898275329828788,0.913324670171213,0.9713,0.968027544767365,0.974572455232635,0.9875,0.98567236502294,0.989327634977061,9875,9713,9058
"AD","GLDLS",3623898,10000,100,100,0.5,2,-0.002,-0.1,0,0.8841,0.875854096045979,0.892345903954021,0.9618,0.958043095641143,0.965556904358857,0.9795,0.977168985081692,0.981831014918308,9795,9618,8841
"AD","GLDLS",459991,10000,100,100,0.5,2,-0.002,-0.2,0,0.8486,0.839366628490313,0.857833371509687,0.9508,0.946560806805818,0.955039193194182,0.974,0.971382226573975,0.976617773426025,9740,9508,8486
"AD","GLDLS",168646344,10000,100,100,1,2,-0.002,-0.002,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",14354463,10000,100,100,1,2,-0.002,-0.02,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",175605,10000,100,100,1,2,-0.002,-0.05,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",6115026,10000,100,100,1,2,-0.002,-0.1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",10935352,10000,100,100,1,2,-0.002,-0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",24619,10000,100,100,1.5,2,-0.002,-0.002,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",33371,10000,100,100,1.5,2,-0.002,-0.02,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",92576549,10000,100,100,1.5,2,-0.002,-0.05,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",178214,10000,100,100,1.5,2,-0.002,-0.1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",27953345,10000,100,100,1.5,2,-0.002,-0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",35505,10000,100,100,2,2,-0.002,-0.002,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",3302948,10000,100,100,2,2,-0.002,-0.02,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",403347,10000,100,100,2,2,-0.002,-0.05,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",31482,10000,100,100,2,2,-0.002,-0.1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",16483998,10000,100,100,2,2,-0.002,-0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",24264,10000,100,100,2.5,2,-0.002,-0.002,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",63987,10000,100,100,2.5,2,-0.002,-0.02,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",156684881,10000,100,100,2.5,2,-0.002,-0.05,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",70787836,10000,100,100,2.5,2,-0.002,-0.1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",8113716,10000,100,100,2.5,2,-0.002,-0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",33789332,10000,10,100,0,2,-0.002,-0.002,1,0.0101,0.00752425890101043,0.0126757410989896,0.0549,0.0504354146980487,0.0593645853019513,0.104,0.0989784640437412,0.109021535956259,1040,549,101
"AD","GLDLS",478140,10000,10,100,0,2,-0.02,-0.02,1,0.011,0.00831316902087236,0.0136868309791276,0.0529,0.0485128566453329,0.0572871433546671,0.1048,0.0997614383085646,0.109838561691435,1048,529,110
"AD","GLDLS",355537,10000,10,100,0,2,-0.05,-0.05,1,0.0102,0.00761166986137858,0.0127883301386214,0.0527,0.0483206954577696,0.0570793045422304,0.104,0.0989784640437412,0.109021535956259,1040,527,102
"AD","GLDLS",177204,10000,10,100,0,2,-0.1,-0.1,1,0.009,0.00656721381654696,0.011432786183453,0.049,0.044768986901462,0.053231013098538,0.0969,0.0920337354870522,0.101766264512948,969,490,90
"AD","GLDLS",137163659,10000,10,100,0,2,-0.2,-0.2,1,0.0095,0.00700118041435561,0.0119988195856444,0.0482,0.0440019032739109,0.0523980967260891,0.0968,0.0919359778340966,0.101664022165903,968,482,95
"AD","GLDLS",148396,10000,10,100,0.5,2,-0.002,-0.002,0,0.1833,0.173333139747587,0.193266860252413,0.3832,0.373671138731118,0.392728861268882,0.5109,0.50267695465676,0.51912304534324,5109,3832,1833
"AD","GLDLS",2339142,10000,10,100,0.5,2,-0.002,-0.02,0,0.1837,0.173724714483311,0.193675285516689,0.3942,0.384621907744357,0.403778092255643,0.5168,0.508579644159138,0.525020355840862,5168,3942,1837
