"method","distribution","seed","N","n1","n2","delta","sd","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"TTest_VarEqual","Logistic",1328402,10000,100,100,1.5,5,0,0.0771,0.0702285186721651,0.0839714813278349,0.2124,0.204383474445971,0.220416525554029,0.3193,0.311630920552323,0.326969079447677,3193,2124,771
"TTest_VarEqual","Logistic",277507,10000,100,100,2,5,0,0.1555,0.146165073940432,0.164834926059568,0.3461,0.336775779403811,0.355424220596189,0.4701,0.461889719635787,0.478310280364213,4701,3461,1555
"TTest_VarEqual","Logistic",25462,10000,100,100,2.5,5,0,0.2553,0.244067874611401,0.266532125388599,0.493,0.483200960447064,0.502799039552936,0.6164,0.608400984901152,0.624399015098848,6164,4930,2553
"TTest_VarEqual","Logistic",2830817,10000,100,100,5,5,0,0.8989,0.891134362269646,0.906665637730354,0.9723,0.969083407101668,0.975516592898332,0.9877,0.985886861478603,0.989513138521397,9877,9723,8989
"TTest_VarEqual","Logistic",558373,10000,100,100,3,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","Logistic",108076052,10000,100,100,3,3,0,0.9021,0.894444658906699,0.909755341093301,0.9708,0.967500011845839,0.974099988154161,0.9864,0.984494706489383,0.988305293510617,9864,9708,9021
"TTest_VarEqual","Logistic",1045667,10000,100,100,3,5,0,0.4009,0.388275518605893,0.413524481394107,0.6416,0.632201203434992,0.650998796565008,0.7546,0.747521168383759,0.761678831616242,7546,6416,4009
"TTest_VarEqual","Logistic",19038,10000,100,100,0.5,2,0,0.0532,0.0474186295350171,0.0589813704649828,0.1592,0.152029095238563,0.166370904761437,0.2489,0.241787418897055,0.256012581102945,2489,1592,532
"TTest_VarEqual","Logistic",125038647,10000,100,100,1,2,0,0.2631,0.251757453692928,0.274442546307072,0.4933,0.4835008798835,0.5030991201165,0.6175,0.609505338078794,0.625494661921206,6175,4933,2631
"TTest_VarEqual","Logistic",267841,10000,100,100,1.5,2,0,0.6174,0.604880077108951,0.629919922891049,0.8209,0.813384653789053,0.828415346210947,0.8915,0.886383871486233,0.896616128513766,8915,8209,6174
"TTest_VarEqual","Logistic",78839,10000,100,100,2,2,0,0.897,0.889170019282169,0.904829980717831,0.97,0.966656490466591,0.973343509533409,0.9867,0.984815551440401,0.988584448559599,9867,9700,8970
"TTest_VarEqual","Logistic",118331579,10000,100,100,2.5,2,0,0.9879,0.985083595454558,0.990716404545442,0.9977,0.996761098624136,0.998638901375864,0.9993,0.998864926265128,0.999735073734871,9993,9977,9879
"TTest_VarEqual","Logistic",159225,10000,100,100,3,2,0,0.9991,0.998327547838281,0.999872452161719,1,1,1,1,1,1,10000,10000,9991
"TTest_VarEqual","Logistic",127443,10000,100,100,5,2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","Logistic",967741,10000,10,100,0,1,1,0.012,0.00919511568409676,0.0148048843159032,0.0519,0.0475522273768745,0.0562477726231255,0.1037,0.0986848724989513,0.108715127501049,1037,519,120
"TTest_VarEqual","Logistic",1531986,10000,10,100,0,3,1,0.0108,0.00813743762725904,0.013462562372741,0.0532,0.0488011311679478,0.0575988688320522,0.1021,0.0971192727596289,0.107080727240371,1021,532,108
"TTest_VarEqual","Logistic",103196,10000,10,100,0,5,1,0.0112,0.00848912745672984,0.0139108725432702,0.0535,0.0490894447016277,0.0579105552983723,0.1014,0.0964344416810292,0.106365558318971,1014,535,112
"TTest_VarEqual","Logistic",1259817,10000,10,100,0,2,1,0.0105,0.00787428002833509,0.0131257199716649,0.0492,0.0449608068058179,0.0534391931941821,0.0968,0.0919359778340966,0.101664022165903,968,492,105
"TTest_VarEqual","Logistic",3443864,10000,10,100,0.5,1,0,0.0414,0.0362682588552516,0.0465317411447484,0.1298,0.12321276803554,0.13638723196446,0.2079,0.201224509939489,0.214575490060511,2079,1298,414
"TTest_VarEqual","Logistic",302763921,10000,10,100,1.5,1,0,0.4577,0.444866174879012,0.470533825120988,0.7035,0.694548404050673,0.712451595949327,0.8021,0.795546051000124,0.808653948999876,8021,7035,4577
"TTest_VarEqual","Logistic",41169,10000,10,100,2,1,0,0.7636,0.752655332942154,0.774544667057846,0.9086,0.902951728872797,0.914248271127203,0.9499,0.946311411103376,0.953488588896624,9499,9086,7636
"TTest_VarEqual","Logistic",3564822,10000,10,100,2.5,1,0,0.934,0.927604253165236,0.940395746834765,0.9843,0.981863481910266,0.986736518089734,0.9936,0.992288217959568,0.994911782040432,9936,9843,9340
"TTest_VarEqual","Logistic",163291,10000,10,100,0.5,3,0,0.0135,0.0105272301497761,0.0164727698502239,0.0559,0.0513973211317706,0.0604026788682294,0.11,0.104852963498284,0.115147036501716,1100,559,135
"TTest_VarEqual","Logistic",2429286,10000,10,100,1.5,3,0,0.0378,0.0328872525953377,0.0427127474046623,0.127,0.120473729751228,0.133526270248772,0.2114,0.204683441833863,0.218116558166137,2114,1270,378
"TTest_VarEqual","Logistic",3168148,10000,10,100,2,3,0,0.0701,0.0635230734535177,0.0766769265464823,0.2007,0.192849728733247,0.208550271266752,0.2979,0.290376834074475,0.305423165925525,2979,2007,701
"TTest_VarEqual","Logistic",1208584,10000,10,100,2.5,3,0,0.1133,0.105135132002149,0.121464867997851,0.2775,0.268723800423874,0.286276199576126,0.3937,0.385663029137991,0.401736970862009,3937,2775,1133
"TTest_VarEqual","Logistic",18191,10000,10,100,1,1,0,0.1746,0.164820870199676,0.184379129800324,0.3747,0.365212710954883,0.384187289045117,0.4975,0.489275102813143,0.505724897186857,4975,3747,1746
"TTest_VarEqual","Logistic",113631453,10000,10,100,1,3,0,0.0213,0.0175807064704899,0.0250192935295101,0.0847,0.0792426789002662,0.0901573210997338,0.1498,0.143929401770186,0.155670598229814,1498,847,213
"TTest_VarEqual","Logistic",21837235,10000,10,100,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","Logistic",332036773,10000,10,100,5,3,0,0.5642,0.551426614700059,0.576973385299941,0.7824,0.774312767333729,0.790487232666271,0.8634,0.857750665710449,0.869049334289551,8634,7824,5642
"TTest_VarEqual","Logistic",48775,10000,10,100,0.5,5,0,0.0135,0.0105272301497761,0.0164727698502239,0.0571,0.052552141504576,0.061647858495424,0.1105,0.105342728233419,0.115657271766581,1105,571,135
"TTest_VarEqual","Logistic",475734,10000,10,100,1,5,0,0.014,0.0109734466483473,0.0170265533516527,0.0598,0.0551525279480561,0.0644474720519439,0.117,0.111712636301757,0.122287363698243,1170,598,140
"TTest_VarEqual","Logistic",314558,10000,10,100,1.5,5,0,0.0206,0.016941024355142,0.024258975644858,0.0775,0.0722592902198271,0.0827407097801729,0.1389,0.133210896697108,0.144589103302892,1389,775,206
"TTest_VarEqual","Logistic",172772,10000,10,100,2,5,0,0.0302,0.0257915043148829,0.0346084956851171,0.1038,0.0978219820065845,0.109778017993416,0.1782,0.171904897286946,0.184495102713054,1782,1038,302
"TTest_VarEqual","Logistic",608686,10000,10,100,2.5,5,0,0.0408,0.0357039870227858,0.0458960129772142,0.1347,0.128008504024839,0.141391495975161,0.2148,0.208044255967815,0.221555744032185,2148,1347,408
"TTest_VarEqual","Logistic",148974,10000,10,100,5,5,0,0.1816,0.171669146136221,0.191530853863779,0.3857,0.376159499723725,0.395240500276275,0.5087,0.500476245194756,0.516923754805244,5087,3857,1816
"TTest_VarEqual","Logistic",248669915,10000,10,100,3,1,0,0.9882,0.985418306426837,0.990981693573163,0.9978,0.996881690321515,0.998718309678485,0.9991,0.998606722124989,0.999593277875011,9991,9978,9882
"TTest_VarEqual","Logistic",163899,10000,10,100,3,3,0,0.1747,0.164918662737334,0.184481337262666,0.382,0.372476820060505,0.391523179939495,0.5071,0.498875829286306,0.515324170713694,5071,3820,1747
"TTest_VarEqual","Logistic",29111,10000,10,100,3,5,0,0.0574,0.0514080866739727,0.0633919133260273,0.1625,0.155269386263947,0.169730613736053,0.2483,0.241193160014199,0.255406839985801,2483,1625,574
"TTest_VarEqual","Logistic",5486386,10000,10,100,0.5,2,0,0.0165,0.0132184803218021,0.0197815196781979,0.0649,0.060071553227134,0.069728446772866,0.1209,0.115537118598927,0.126262881401073,1209,649,165
"TTest_VarEqual","Logistic",160802493,10000,10,100,1,2,0,0.0412,0.0360801353573892,0.0463198646426108,0.1319,0.125267712450263,0.138532287549737,0.2167,0.209922657695027,0.223477342304973,2167,1319,412
"TTest_VarEqual","Logistic",618426,10000,10,100,1.5,2,0,0.0889,0.0815687207449243,0.0962312792550758,0.2306,0.222344149617247,0.238855850382753,0.3376,0.329820937099522,0.345379062900478,3376,2306,889
"TTest_VarEqual","Logistic",188608303,10000,10,100,2,2,0,0.1827,0.172745811013845,0.192654188986155,0.3825,0.372974445370478,0.392025554629522,0.504,0.495775263204211,0.512224736795789,5040,3825,1827
"TTest_VarEqual","Logistic",62285,10000,10,100,2.5,2,0,0.2993,0.287503171226174,0.311096828773826,0.5392,0.529430164567527,0.548969835432473,0.6673,0.659549086947154,0.675050913052846,6673,5392,2993
"TTest_VarEqual","Logistic",25355,10000,10,100,3,2,0,0.4586,0.445764227544214,0.471435772455786,0.693,0.683959511951227,0.702040488048773,0.7943,0.78765070916001,0.80094929083999,7943,6930,4586
"TTest_VarEqual","Logistic",275043,10000,10,100,5,2,0,0.9349,0.928544950570182,0.941255049429818,0.9825,0.979929951167779,0.985070048832221,0.992,0.990534564419703,0.993465435580297,9920,9825,9349
