"method","distribution","seed","N","n1","n2","delta","rate1","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"TTest_VarEqual","Exp",58609,10000,10,100,1,0.25,0,0.02,0.0163936,0.0236064,0.1114,0.10523331419915,0.11756668580085,0.212,0.205276476278022,0.218723523721978,2120,1114,200
"TTest_VarEqual","Exp",482409,10000,10,100,1,0.125,0,0.0079,0.00561946296632043,0.0101805370336796,0.0568,0.0522633827975462,0.0613366172024538,0.1223,0.116910454037419,0.127689545962581,1223,568,79
"TTest_VarEqual","Exp",6818331,10000,10,100,1.5,1,0,0.9508,0.945228488944789,0.956371511055211,0.9843,0.981863481910266,0.986736518089734,0.9919,0.990425508216376,0.993374491783624,9919,9843,9508
"TTest_VarEqual","Exp",4576846,10000,10,100,1.5,0.5,0,0.4061,0.393449170108269,0.418750829891731,0.6484,0.639041591302449,0.657758408697551,0.7516,0.744492201887532,0.758707798112468,7516,6484,4061
"TTest_VarEqual","Exp",118185,10000,10,100,1.5,0.25,0,0.0556,0.049697156845175,0.061502843154825,0.2141,0.206060148089026,0.222139851910974,0.3381,0.33031811733544,0.34588188266456,3381,2141,556
"TTest_VarEqual","Exp",7459420,10000,10,100,1.5,0.125,0,0.0107,0.00804965901805522,0.0133503409819448,0.0765,0.071290389684439,0.081709610315561,0.1568,0.150818580938406,0.162781419061594,1568,765,107
"TTest_VarEqual","Exp",29901,10000,10,100,2,1,0,0.9951,0.993301223265154,0.996898776734846,0.9986,0.997867148687386,0.999332851312614,0.9996,0.999271065806581,0.999928934193419,9996,9986,9951
"TTest_VarEqual","Exp",71412505,10000,10,100,2,0.5,0,0.6984,0.686577382400444,0.710222617599557,0.8585,0.851668682964464,0.865331317035536,0.9065,0.901710881182892,0.911289118817108,9065,8585,6984
"TTest_VarEqual","Exp",8621581,10000,10,100,2,0.25,0,0.1362,0.127364298971454,0.145035701028546,0.3595,0.350094863873393,0.368905136126607,0.4871,0.47887773790019,0.49532226209981,4871,3595,1362
"TTest_VarEqual","Exp",64360052,10000,10,100,2,0.125,0,0.0181,0.0146658538321056,0.0215341461678944,0.1061,0.100063874901363,0.112136125098637,0.2025,0.195889356121801,0.209110643878199,2025,1061,181
"TTest_VarEqual","Exp",1665180,10000,10,100,2.5,1,0,0.9997,0.999253890643434,1.00014610935657,0.9998,0.999522841861747,1.00007715813825,0.9998,0.999567385133966,1.00003261486603,9998,9998,9997
"TTest_VarEqual","Exp",708533,10000,10,100,2.5,0.5,0,0.8624,0.853526203814589,0.871273796185412,0.9458,0.941362326260573,0.950237673739427,0.968,0.9651048,0.9708952,9680,9458,8624
"TTest_VarEqual","Exp",341450,10000,10,100,2.5,0.25,0,0.2643,0.252940876580626,0.275659123419374,0.5135,0.503703572751253,0.523296427248747,0.638,0.63009447844921,0.64590552155079,6380,5135,2643
"TTest_VarEqual","Exp",603875,10000,10,100,2.5,0.125,0,0.0359,0.0311075882487683,0.0406924117512317,0.1562,0.149084321023992,0.163315678976008,0.2687,0.261407985522726,0.275992014477274,2687,1562,359
"TTest_VarEqual","Exp",77703,10000,10,100,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","Exp",129789,10000,10,100,5,0.5,0,0.9995,0.998924132909779,1.00007586709022,1,1,1,1,1,1,10000,10000,9995
"TTest_VarEqual","Exp",24135,10000,10,100,5,0.25,0,0.8621,0.853218080875645,0.870981919124355,0.9423,0.937729764562564,0.946870235437437,0.9668,0.963852843047885,0.969747156952115,9668,9423,8621
"TTest_VarEqual","Exp",34583529,10000,10,100,5,0.12,0,0.2246,0.213849872058641,0.235350127941359,0.4717,0.461915710036104,0.481484289963896,0.5991,0.591038170848872,0.607161829151128,5991,4717,2246
"TTest_VarEqual","Exp",140405,10000,10,100,0,1.5,1,0.0127,0.00981548841415119,0.0155845115858488,0.0432,0.0392151816551316,0.0471848183448684,0.0873,0.0826565898175183,0.0919434101824817,873,432,127
"TTest_VarEqual","Exp",222404552,10000,10,100,0.5,1.5,0,0.4018,0.389170852683392,0.414429147316608,0.6523,0.642965692452378,0.661634307547622,0.7523,0.74519891949153,0.75940108050847,7523,6523,4018
"TTest_VarEqual","Exp",86055,10000,10,100,1,1.5,0,0.9541,0.948709250523671,0.959490749476329,0.9837,0.981218117543154,0.986181882456846,0.9923,0.990862086501984,0.993737913498015,9923,9837,9541
