"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"TTest_VarUnequal","Cauchy",4686188,10000,100,100,0.5,1,1,0,0.0059,0.00392718254677631,0.00787281745322369,0.0343,0.030732826384713,0.037867173615287,0.0849,0.0803148449618388,0.0894851550381612,849,343,59
"TTest_VarUnequal","Cauchy",17685522,10000,100,100,0.5,0.5,0.5,0,0.021,0.0173064255959301,0.0246935744040699,0.0748,0.069643860219738,0.079956139780262,0.1349,0.129280404796698,0.140519595203302,1349,748,210
"TTest_VarUnequal","Cauchy",186191143,10000,100,100,0.5,2,2,0,0.0023,0.00106601533457826,0.00353398466542174,0.0247,0.0216578987811711,0.0277421012188289,0.067,0.0628871381159222,0.0711128618840778,670,247,23
"TTest_VarUnequal","Cauchy",19165974,10000,100,100,0.5,0.5,2,0,0.0034,0.00190050245650618,0.00489949754349382,0.0303,0.0269403341616167,0.0336596658383833,0.0769,0.0725171818883309,0.0812828181116691,769,303,34
"TTest_VarUnequal","Cauchy",232822953,10000,100,100,0.5,1,2,0,0.0025,0.00121361100750978,0.00378638899249022,0.0264,0.0232576951378964,0.0295423048621036,0.07,0.0658028315795051,0.074197168420495,700,264,25
"TTest_VarUnequal","Cauchy",61252,10000,100,100,1,1,1,0,0.019,0.015483123134598,0.022516876865402,0.0747,0.0695470295337932,0.0798529704662068,0.1377,0.132031579428732,0.143368420571268,1377,747,190
"TTest_VarUnequal","Cauchy",779773,10000,100,100,1,0.5,0.5,0,0.1007,0.092948015589349,0.108451984410651,0.213,0.204975218073991,0.221024781926009,0.2985,0.290972480179742,0.306027519820258,2985,2130,1007
"TTest_VarUnequal","Cauchy",27433677,10000,100,100,1,2,2,0,0.0049,0.00310122326515379,0.00669877673484621,0.0321,0.0286451926689901,0.0355548073310099,0.0843,0.0797295780512326,0.0888704219487674,843,321,49
"TTest_VarUnequal","Cauchy",1888214,10000,100,100,1,0.5,2,0,0.0123,0.00946070223032243,0.0151392977696776,0.0588,0.0541891001041445,0.0634108998958555,0.1126,0.107400102179167,0.117799897820833,1126,588,123
"TTest_VarUnequal","Cauchy",18163107,10000,100,100,1,1,2,0,0.0081,0.00579100861117587,0.0104089913888241,0.046,0.0418940923731774,0.0501059076268226,0.1011,0.0961409650363226,0.106059034963677,1011,460,81
"TTest_VarUnequal","Cauchy",2831613,10000,100,100,1.5,1,1,0,0.0522,0.0464702000093881,0.0579297999906119,0.1396,0.132807197599341,0.146392802400659,0.2156,0.208835135952911,0.222364864047089,2156,1396,522
"TTest_VarUnequal","Cauchy",353043,10000,100,100,1.5,0.5,0.5,0,0.2253,0.214537993933192,0.236062006066808,0.3554,0.346018766760473,0.364781233239527,0.4363,0.42814202206783,0.44445797793217,4363,3554,2253
"TTest_VarUnequal","Cauchy",982264,10000,100,100,1.5,2,2,0,0.0095,0.00700118041435561,0.0119988195856444,0.0509,0.0465920470719378,0.0552079529280622,0.1084,0.103285942893592,0.113514057106408,1084,509,95
"TTest_VarUnequal","Cauchy",865249,10000,100,100,1.5,0.5,2,0,0.0326,0.0280253518135463,0.0371746481864537,0.1007,0.094801750991896,0.106598249008104,0.1734,0.167172149921915,0.179627850078085,1734,1007,326
"TTest_VarUnequal","Cauchy",64313700,10000,100,100,1.5,1,2,0,0.0191,0.0155740600663449,0.0226259399336551,0.0752,0.0700312098288284,0.0803687901711716,0.1399,0.134193770516885,0.145606229483115,1399,752,191
"TTest_VarUnequal","Cauchy",249949725,10000,100,100,2,1,1,0,0.1005,0.0927548564154304,0.10824514358457,0.2108,0.202805617698809,0.218794382301191,0.2949,0.287398836255022,0.302401163744978,2949,2108,1005
"TTest_VarUnequal","Cauchy",14048413,10000,100,100,2,0.5,0.5,0,0.3264,0.314321250544369,0.338478749455631,0.4569,0.447136477042461,0.466663522957539,0.5361,0.527896465815517,0.544303534184483,5361,4569,3264
"TTest_VarUnequal","Cauchy",19559144,10000,100,100,2,2,2,0,0.0206,0.016941024355142,0.024258975644858,0.0803,0.0749735612511172,0.0856264387488828,0.1435,0.137732925835454,0.149267074164546,1435,803,206
"TTest_VarUnequal","Cauchy",94165616,10000,100,100,2,0.5,2,0,0.0639,0.0575997554057081,0.0702002445942919,0.1593,0.152127270003576,0.166472729996424,0.2425,0.235449610791993,0.249550389208007,2425,1593,639
"TTest_VarUnequal","Cauchy",48533,10000,100,100,2,1,2,0,0.0372,0.0323248793354404,0.0420751206645596,0.1158,0.109528295231948,0.122071704768052,0.1881,0.181671471542415,0.194528528457585,1881,1158,372
"TTest_VarUnequal","Cauchy",512211,10000,100,100,2.5,1,1,0,0.1526,0.1433366653171,0.1618633346829,0.2802,0.271397702191268,0.289002297808732,0.3669,0.358971775946344,0.374828224053656,3669,2802,1526
"TTest_VarUnequal","Cauchy",76707735,10000,100,100,2.5,0.5,0.5,0,0.4208,0.408082609677959,0.433517390322041,0.5451,0.535339948016614,0.554860051983386,0.6117,0.603682871625465,0.619717128374535,6117,5451,4208
"TTest_VarUnequal","Cauchy",9739299,10000,100,100,2.5,2,2,0,0.0358,0.0310140193810739,0.0405859806189261,0.1105,0.104355165554712,0.116644834445288,0.182,0.175652857509871,0.188347142490129,1820,1105,358
"TTest_VarUnequal","Cauchy",42790,10000,100,100,2.5,0.5,2,0,0.1032,0.0953632948491489,0.111036705150851,0.2105,0.20250979009287,0.21849020990713,0.2944,0.286902541143454,0.301897458856546,2944,2105,1032
"TTest_VarUnequal","Cauchy",2564837,10000,100,100,2.5,1,2,0,0.0678,0.0613238745205782,0.0742761254794218,0.1665,0.159198434384326,0.173801565615675,0.2451,0.238024090485388,0.252175909514612,2451,1665,678
"TTest_VarUnequal","Cauchy",199186605,10000,100,100,5,1,1,0,0.4271,0.414357634577254,0.439842365422746,0.5503,0.540549715869494,0.560050284130506,0.6154,0.607397065025186,0.623402934974814,6154,5503,4271
"TTest_VarUnequal","Cauchy",287421,10000,100,100,5,0.5,0.5,0,0.6798,0.667781587592194,0.691818412407806,0.7497,0.7412095589381,0.7581904410619,0.7901,0.78340095103026,0.79679904896974,7901,7497,6798
"TTest_VarUnequal","Cauchy",51337,10000,100,100,5,2,2,0,0.1546,0.145287168928302,0.163912831071698,0.2815,0.272685277245426,0.290314722754574,0.3671,0.359170868099346,0.375029131900654,3671,2815,1546
"TTest_VarUnequal","Cauchy",51318,10000,100,100,5,0.5,2,0,0.3355,0.323337030615446,0.347662969384554,0.4668,0.457021627769327,0.476578372230673,0.538,0.529798788199906,0.546201211800094,5380,4668,3355
"TTest_VarUnequal","Cauchy",294893562,10000,100,100,5,1,2,0,0.2538,0.242589646955628,0.265010353044372,0.3872,0.377652643841063,0.396747356158937,0.4703,0.462089523202592,0.478510476797408,4703,3872,2538
"TTest_VarUnequal","Cauchy",120021691,10000,100,100,5,0.5,1,0,0.5411,0.52826358780335,0.55393641219665,0.6419,0.632502941733585,0.651297058266415,0.6952,0.687627692087719,0.702772307912282,6952,6419,5411
"TTest_VarUnequal","Cauchy",59818013,10000,100,100,0.5,0.5,1,0,0.0083,0.00596291202152422,0.0106370879784758,0.0443,0.0402670881683826,0.0483329118316174,0.0994,0.09447818749005,0.10432181250995,994,443,83
"TTest_VarUnequal","Cauchy",818142,10000,100,100,1,0.5,1,0,0.0382,0.0332623542712163,0.0431376457287837,0.1148,0.108551903650423,0.121048096349577,0.1877,0.181276728707444,0.194123271292556,1877,1148,382
"TTest_VarUnequal","Cauchy",33508068,10000,100,100,1.5,0.5,1,0,0.0956,0.0880254806102523,0.103174519389748,0.2087,0.200734961511104,0.216665038488896,0.2921,0.284619723748552,0.299580276251448,2921,2087,956
