"method","distribution","seed","N","n1","n2","delta","scale","lambda3","lambda4","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"TTest_VarUnequal","GLDLS",22406,10000,10,100,0.5,2,-0.002,-0.02,0,0.1484,0.139242421808723,0.157557578191277,0.3539,0.3445276991018,0.3632723008982,0.4838,0.475579318271585,0.492020681728415,4838,3539,1484
"TTest_VarUnequal","GLDLS",46663620,10000,10,100,0.5,2,-0.002,-0.05,0,0.1513,0.14206913448425,0.16053086551575,0.3506,0.341247705602239,0.359952294397761,0.4769,0.468683782573472,0.485116217426528,4769,3506,1513
"TTest_VarUnequal","GLDLS",332328443,10000,10,100,0.5,2,-0.002,-0.1,0,0.1388,0.129893796743738,0.147706203256262,0.3281,0.318897379621956,0.337302620378044,0.4504,0.442215569686679,0.458584430313321,4504,3281,1388
"TTest_VarUnequal","GLDLS",309477419,10000,10,100,0.5,2,-0.002,-0.2,0,0.1512,0.141971641877763,0.160428358122237,0.3275,0.31830169368851,0.33669830631149,0.4417,0.433531103081274,0.449868896918726,4417,3275,1512
"TTest_VarUnequal","GLDLS",29155064,10000,10,100,1,2,-0.002,-0.002,0,0.6154,0.602867744379866,0.627932255620134,0.8489,0.841880332033037,0.855919667966963,0.9183,0.913794227887612,0.922805772112388,9183,8489,6154
"TTest_VarUnequal","GLDLS",18196897,10000,10,100,1,2,-0.002,-0.02,0,0.6018,0.589189782473225,0.614410217526775,0.8368,0.829556858253382,0.844043141746618,0.9078,0.903040882230507,0.912559117769493,9078,8368,6018
"TTest_VarUnequal","GLDLS",7176130,10000,10,100,1,2,-0.002,-0.05,0,0.5913,0.578636547752076,0.603963452247924,0.8199,0.812368293792347,0.827431706207653,0.8938,0.888731863119459,0.898868136880541,8938,8199,5913
"TTest_VarUnequal","GLDLS",21547931,10000,10,100,1,2,-0.002,-0.1,0,0.5613,0.548517164591208,0.574082835408792,0.7812,0.773096719967223,0.789303280032777,0.8608,0.855105748444756,0.866494251555244,8608,7812,5613
"TTest_VarUnequal","GLDLS",56319046,10000,10,100,1,2,-0.002,-0.2,0,0.5032,0.490320263785101,0.516079736214899,0.7174,0.708574834952342,0.726225165047658,0.799,0.792407694568855,0.805592305431145,7990,7174,5032
"TTest_VarUnequal","GLDLS",2787388,10000,10,100,1.5,2,-0.002,-0.002,0,0.9312,0.924679790331204,0.937720209668796,0.9883,0.986192374716037,0.990407625283963,0.9956,0.994511233663452,0.996688766336548,9956,9883,9312
