"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"SmoothFixed_6_asymp","Cauchy",289111783,10000,100,100,2.5,2,2,0,0.0151,0.0119585481968644,0.0182414518031356,0.0697,0.0647090413600592,0.0746909586399408,0.1338,0.128199806299787,0.139400193700213,1338,697,151
"SmoothFixed_6_asymp","Cauchy",2657396,10000,100,100,2.5,0.5,2,0,0.01,0.00743691236201335,0.0125630876379867,0.0606,0.0559235352901577,0.0652764647098423,0.1183,0.112987258379257,0.123612741620743,1183,606,100
"SmoothFixed_6_asymp","Cauchy",30977,10000,100,100,2.5,1,2,0,0.0137,0.0107055941757577,0.0166944058242423,0.065,0.0601680931300365,0.0698319068699634,0.1277,0.122209722611035,0.133190277388965,1277,650,137
"SmoothFixed_6_asymp","Cauchy",234267529,10000,100,100,5,1,1,0,0.0205,0.0168497298300537,0.0241502701699463,0.1378,0.131044077026372,0.144555922973628,0.2616,0.254370127872666,0.268829872127334,2616,1378,205
"SmoothFixed_6_asymp","Cauchy",97637352,10000,100,100,5,0.5,0.5,0,0.0454,0.0400372876793563,0.0507627123206437,0.2861,0.277242040480652,0.294957959519348,0.4896,0.481376779424483,0.497823220575517,4896,2861,454
"SmoothFixed_6_asymp","Cauchy",488641,10000,100,100,5,2,2,0,0.0198,0.0162113111701213,0.0233886888298787,0.0932,0.0875020349209915,0.0988979650790085,0.17,0.163820840449543,0.176179159550457,1700,932,198
"SmoothFixed_6_asymp","Cauchy",21354,10000,100,100,5,0.5,2,0,0.0054,0.00351215225264748,0.00728784774735252,0.0613,0.0565983562651345,0.0660016437348655,0.1434,0.137634599081148,0.149165400918852,1434,613,54
"SmoothFixed_6_asymp","Cauchy",992312,10000,100,100,5,1,2,0,0.0148,0.011689437600289,0.017910562399711,0.0887,0.0831275193845469,0.0942724806154531,0.1764,0.170129915962956,0.182670084037044,1764,887,148
"SmoothFixed_6_asymp","Cauchy",25338310,10000,100,100,5,0.5,1,0,0.0214,0.0176721764201744,0.0251278235798256,0.1583,0.15114556747061,0.16545443252939,0.3126,0.304974555701659,0.320225444298341,3126,1583,214
"SmoothFixed_6_asymp","Cauchy",13121616,10000,100,100,0.5,0.5,1,0,0.0111,0.00840112023907993,0.0137988797609201,0.0499,0.0456323282977249,0.0541676717022751,0.1029,0.0979020257070514,0.107897974292949,1029,499,111
"SmoothFixed_6_asymp","Cauchy",18411,10000,100,100,1,0.5,1,0,0.0131,0.0101710087046794,0.0160289912953206,0.0618,0.0570804779096184,0.0665195220903816,0.1202,0.114850537900321,0.125549462099679,1202,618,131
