"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"HFR","Cauchy",650371,10000,10,100,2,1,1,0,0.5729,0.560157634577254,0.585642365422746,0.8063,0.798554147697664,0.814045852302336,0.8649,0.859276890698735,0.870523109301265,8649,8063,5729
"HFR","Cauchy",204627,10000,10,100,2,0.5,0.5,0,0.9012,0.893513388656095,0.908886611343905,0.9775,0.974593263169807,0.980406736830193,0.9852,0.983213635424098,0.987186364575902,9852,9775,9012
"HFR","Cauchy",230375,10000,10,100,2,2,2,0,0.1702,0.160519175393589,0.179880824606411,0.3984,0.388804454921663,0.407995545078337,0.4992,0.490975010528007,0.507424989471993,4992,3984,1702
"HFR","Cauchy",4177744,10000,10,100,2,0.5,2,0,0.3989,0.386286046060053,0.411513953939947,0.7048,0.695859800798998,0.713740199201002,0.8129,0.806484635186681,0.819315364813319,8129,7048,3989
"HFR","Cauchy",1754701,10000,10,100,2,1,2,0,0.2812,0.269618693615094,0.292781306384906,0.5726,0.562903857218543,0.582296142781457,0.682,0.674339243654181,0.689660756345819,6820,5726,2812
"HFR","Cauchy",26414,10000,10,100,2.5,1,1,0,0.7303,0.718867611293819,0.741732388706181,0.8954,0.889401668567476,0.901398331432524,0.9302,0.926008381184327,0.934391618815673,9302,8954,7303
"HFR","Cauchy",3990567,10000,10,100,2.5,0.5,0.5,0,0.9499,0.944280422493797,0.955519577506203,0.988,0.985865848890074,0.990134151109926,0.9929,0.991518827788444,0.994281172211556,9929,9880,9499
"HFR","Cauchy",5861862,10000,10,100,2.5,2,2,0,0.2539,0.242688190007644,0.265111809992356,0.5055,0.495700592917936,0.515299407082064,0.609,0.600972821373764,0.617027178626236,6090,5055,2539
"HFR","Cauchy",55536,10000,10,100,2.5,0.5,2,0,0.6025,0.589893545786384,0.615106454213616,0.8546,0.847690927994701,0.861509072005299,0.9265,0.92220728274931,0.93079271725069,9265,8546,6025
"HFR","Cauchy",117634870,10000,10,100,2.5,1,2,0,0.4356,0.422827282794767,0.448372717205233,0.7194,0.710593869411461,0.728206130588539,0.8129,0.806484635186681,0.819315364813319,8129,7194,4356
"HFR","Cauchy",12477207,10000,10,100,5,1,1,0,0.9487,0.943017113379113,0.954382886620887,0.9881,0.985974652239656,0.990225347760344,0.9923,0.990862086501984,0.993737913498015,9923,9881,9487
"HFR","Cauchy",10659527,10000,10,100,5,0.5,0.5,0,0.9907,0.988227374097568,0.993172625902432,0.9987,0.997993771446627,0.999406228553373,0.9995,0.999132258787495,0.999867741212506,9995,9987,9907
"HFR","Cauchy",1693683,10000,10,100,5,2,2,0,0.7223,0.710763007614491,0.733836992385509,0.8916,0.885506655362578,0.897693344637422,0.9259,0.921591192933424,0.930208807066576,9259,8916,7223
"HFR","Cauchy",456997,10000,10,100,5,0.5,2,0,0.9667,0.962078171410022,0.971321828589978,0.9946,0.993163594105275,0.996036405894725,0.9973,0.996446387641974,0.998153612358026,9973,9946,9667
"HFR","Cauchy",13696254,10000,10,100,5,1,2,0,0.8941,0.886173401036022,0.902026598963978,0.9757,0.972682013028259,0.978717986971741,0.9867,0.984815551440401,0.988584448559599,9867,9757,8941
"HFR","Cauchy",15543275,10000,10,100,5,0.5,1,0,0.9883,0.98552997819822,0.99107002180178,0.9985,0.997741464806354,0.999258535193646,0.999,0.998480065487297,0.999519934512703,9990,9985,9883
"HFR","Cauchy",829563,10000,10,100,0.5,0.5,1,0,0.0558,0.0498871759436344,0.0617128240563656,0.1892,0.181523318765404,0.196876681234596,0.2677,0.260416592568188,0.274983407431812,2677,1892,558
"HFR","Cauchy",85154157,10000,10,100,1,0.5,1,0,0.267,0.255603972811826,0.278396027188174,0.5522,0.542453553187669,0.561946446812331,0.6698,0.662063812121212,0.677536187878788,6698,5522,2670
"HFR","Cauchy",4280619,10000,10,100,1.5,0.5,1,0,0.5864,0.573713754702076,0.599086245297924,0.8293,0.821925566484021,0.836674433515979,0.8956,0.890569939668791,0.900630060331209,8956,8293,5864
"HFR","Cauchy",70674,10000,10,100,2,0.5,1,0,0.8017,0.791428989869115,0.811971010130885,0.9395,0.934827146657555,0.944172853342445,0.9677,0.964791711178756,0.970608288821244,9677,9395,8017
"HFR","Cauchy",793629,10000,10,100,2.5,0.5,1,0,0.8916,0.883591604190817,0.899608395809183,0.9732,0.970034629733886,0.976365370266114,0.9859,0.983960490586005,0.987839509413995,9859,9732,8916
